hr_mean,hrv_sdnn,hrv_rmssd,hrv_pnn50,hrv_lf,hrv_hf,hrv_lfhf,scl_mean,scl_std,scr_count,scr_mean_amp,resp_rate,resp_rate_std,bvp_hr_mean,bvp_hrv_sdnn,scl_w_mean,scl_w_std,scl_w_slope,label,subject,start_sec
72.18798340167456,51.18026833972065,52.57745937143075,34.78260869565217,40732.81447349404,33665.645359102346,1.2099222824635654,2.9925715923309326,0.15062560141086578,104,0.002915660154472277,23.127050011298778,2.6836200989414754,78.28541557762676,185.68004446001368,0.5013312101364136,0.015804849565029144,-0.00026884689456516423,1,2,490.0
72.47010790317877,48.760609211075696,49.62365654231596,31.428571428571427,103282.57878126092,28867.001563575854,3.5778769247576454,2.9082388877868652,0.1410856544971466,141,0.0024880920137677876,22.68485589956847,2.2420506060605,77.5452399685287,177.25959829635045,0.4936298429965973,0.023105066269636154,-0.0009063165439483426,1,2,500.0
72.59006815968841,50.79288388485586,50.76671621464853,31.428571428571427,135793.49277339302,20414.54101552926,6.651802392720731,2.830190420150757,0.13152356445789337,147,0.0026227406093052457,22.319183152358068,2.1073216404203747,77.6878612716763,158.76731596994625,0.48077982664108276,0.03178431838750839,-0.0015293353091188795,1,2,510.0
72.59536967159238,50.61418043754242,46.42715853423168,22.857142857142858,94648.01554917908,13682.28327490217,6.91756000424248,2.756817579269409,0.12274434417486191,145,0.002557042572233412,22.613368197143313,2.0323549384091564,77.6470588235294,146.01656010658124,0.46650296449661255,0.03920743614435196,-0.002256378724864005,1,2,520.0
72.4675884876225,55.72116058749092,51.867121887128725,28.169014084507044,71210.26317528059,15376.919843538088,4.630983571472904,2.6876559257507324,0.11484349519014359,141,0.0025497040850050905,22.41788470656956,2.0543943244447003,78.47133757961784,151.09373856885873,0.44503626227378845,0.03981875628232956,-0.002293612977221134,1,2,530.0
72.9934154162485,59.74409902828905,51.687274488246366,28.57142857142857,83429.75833411921,21005.67363792943,3.971772568315645,2.623013734817505,0.10739174485206604,114,0.0028933065127482458,21.83540193462747,1.9564763212306442,78.30508474576271,135.68255259388366,0.42326152324676514,0.03771140053868294,-0.0021646565910441113,1,2,540.0
72.72993341625815,60.56048185398267,50.8971981678865,34.285714285714285,121953.52086891861,30295.84800014711,4.025420277667304,2.5625109672546387,0.1018856018781662,143,0.00245754147919131,22.67909349606928,2.42299151447614,80.02110261144817,159.8443486279676,0.40508928894996643,0.03126215934753418,-0.0017416291762959676,1,2,550.0
72.36634552381877,64.71978901553032,57.47530842646433,37.142857142857146,169603.1906899878,41630.064834098855,4.074055406011935,2.5056283473968506,0.09676983952522278,116,0.0027858609738557233,22.70475337782136,2.4109559287735474,82.73252758801891,179.7852025627358,0.389908105134964,0.024926437065005302,-0.001328464825318222,1,2,560.0
71.99420569773058,75.99308170029725,60.721608201890604,42.857142857142854,155410.4064303601,40199.15164547563,3.866012094010232,2.4512627124786377,0.09109684824943542,147,0.0024820055280412945,22.975288236111908,2.3596862538046928,82.97233201581027,205.2766852207064,0.3761664032936096,0.02138235792517662,-0.001127824013532332,1,2,570.0
71.72306115976677,83.57952142059538,61.73595394472056,40.57971014492754,174203.78621945265,31496.55055483363,5.530884593732707,2.4001615047454834,0.08555034548044205,159,0.002658146846143505,23.35937622259922,2.8516821705275475,84.86187845303867,217.37242387379334,0.36527034640312195,0.018022317439317703,-0.000918843501698535,1,2,580.0
71.92308633216724,83.48708763333259,59.72677611154892,36.231884057971016,327599.98983828904,28229.84466734054,11.604739370645335,2.351942300796509,0.0812821015715599,162,0.002715693579779731,23.077589638324536,3.079979149504437,86.9739267843034,217.71706547471814,0.355723112821579,0.017496418207883835,-0.0008679042711206445,1,2,590.0
70.90428655314152,75.09370939894973,58.771435516354906,38.23529411764706,391543.67154848966,27639.648139284873,14.166015051109841,2.3065829277038574,0.0761718600988388,98,0.0034674836188247522,22.93340827736197,3.2681677536304363,85.55701179554391,220.8315578518553,0.3454750180244446,0.022349273785948753,-0.0011655528425671539,1,2,600.0
70.76750262508853,71.92542455893842,56.6552197557315,35.294117647058826,248201.5217673386,27138.433640923893,9.145757085739046,2.2639694213867188,0.07179022580385208,163,0.0028332059766039436,22.32106692969077,3.035933816778959,82.90679304897314,219.49111187342712,0.33175593614578247,0.02665035054087639,-0.0014343355447128912,1,2,610.0
71.52622868244946,73.64188016466692,59.54614546915054,38.57142857142858,113496.4618161793,29894.381434354575,3.7965817110284594,2.223296642303467,0.0680447369813919,162,0.00296502348817425,22.70144689164842,3.3290532930028434,83.9178515007899,223.65726072156014,0.31916919350624084,0.02561524137854576,-0.0013698600578619343,1,2,620.0
72.1981454131661,63.545836511821186,55.22522134755368,31.428571428571427,64180.56482575505,29638.630921161624,2.165436217228607,2.184171676635742,0.06570696085691452,112,0.003673624347996067,22.693420021324638,3.285834429054459,82.41653418124007,203.07658343915344,0.30548998713493347,0.028500717133283615,-0.001560559981763254,1,2,630.0
72.69092947858518,46.72599584424092,47.29721174728015,25.71428571428571,65410.84020385775,23351.4785718399,2.80114340522909,2.146204948425293,0.06405103206634521,137,0.003157273811452529,22.885667236174612,2.927334337215681,81.76656151419559,189.77211297003336,0.2901374101638794,0.028092021122574806,-0.0015397014604767371,1,2,640.0
73.13125367863448,46.414655088194095,47.19384997241334,24.285714285714285,58042.72680871251,18688.115082817396,3.105863087395011,2.1095540523529053,0.06366154551506042,153,0.0030593495619924446,22.89457974583149,2.2468011735291573,81.42408376963351,191.88328294996379,0.2755371332168579,0.024290064349770546,-0.0013199247762489196,1,2,650.0
72.28204749963122,53.29869052768584,43.922911147054684,21.73913043478261,39800.52444131362,12020.655207260364,3.311011234834726,2.0735924243927,0.06232285127043724,175,0.002915329933166504,22.777199794818387,2.912871037484497,79.30980392156863,196.93806852126644,0.26213324069976807,0.022932911291718483,-0.0012516625616835573,1,2,660.0
71.93342178265588,55.3377804597172,47.56061040196582,24.285714285714285,66510.56700014844,12701.082100020509,5.236606336088564,2.0379598140716553,0.06110473722219467,177,0.0029489664034654866,22.418929135013858,2.5320995558284185,80.71466106148188,196.98100609516305,0.2512429356575012,0.02293793484568596,-0.0012496453932338378,1,2,670.0
70.84678779700225,50.763453510165164,47.823061935469596,21.73913043478261,92032.5338345364,23039.88403242486,3.994487719860729,2.0029752254486084,0.05954105034470558,144,0.0031875885195202297,21.759440047246525,2.0948614143951696,78.57560457082116,189.97392469110784,0.23808088898658752,0.019333718344569206,-0.0010803675009030018,1,2,680.0
70.50697875197851,49.524531881064945,47.557931795481906,24.637681159420293,62452.44862307927,30738.952165896746,2.0317038878237033,1.9694632291793823,0.057456761598587036,170,0.003020562363799507,21.68839768718618,2.1830368035844985,78.71747700394218,193.46975562521172,0.22724874317646027,0.018870407715439796,-0.001057929660958791,1,2,690.0
70.5238917674151,49.15956533476801,49.52838806674204,30.434782608695656,27673.404446334436,26751.345318890755,1.034467766628266,1.9371813535690308,0.05520538240671158,100,0.0038268192849978053,21.67506459773717,2.1760577645045216,78.78497202238209,192.41105748613833,0.2172757089138031,0.01881422847509384,-0.001054325009761814,1,2,700.0
70.39961132029636,46.210748790257504,48.943826978279006,27.941176470588236,36259.822913186326,21340.60722175928,1.699099867983847,1.906113862991333,0.05304279550909996,171,0.0029495442614835853,21.223789214191235,1.6282626543729983,74.43441317047265,155.44138893357135,0.2071862369775772,0.016905320808291435,-0.0009540207842497011,1,2,710.0
71.1060948081264,43.86193734685151,48.50403134196753,29.411764705882355,43029.013953060465,22891.73535232579,1.8796746201545063,1.8759589195251465,0.050423573702573776,170,0.0029232263565063476,21.430750927220824,1.2726855635726615,75.0554675118859,146.75852974163107,0.19854287803173065,0.015945395454764366,-0.000897688266805634,1,2,720.0
72.04290684190181,48.359376825826665,50.37960853627409,31.428571428571427,32089.49446837833,35819.00330711818,0.8958790447974665,1.8473366498947144,0.04824182018637657,97,0.003613286962111791,21.732142717492717,1.4070371407828064,74.9367088607595,149.41852753055835,0.1905483901500702,0.012527269311249256,-0.0006962107861349761,1,2,730.0
72.98001737619461,50.77156908794157,51.023161753805375,28.169014084507044,49515.286187809324,46158.19840509877,1.0727300436045555,1.8203296661376953,0.04634036123752594,168,0.002871408433971291,21.48669808769493,1.6351870477859771,74.25137183172198,136.30199495358633,0.18345433473587036,0.011355459690093994,-0.0006292287157393963,1,2,740.0
73.41409531208274,49.44890878653936,50.684024751862665,26.76056338028169,72062.75464069677,36095.17030738003,1.996465289594791,1.7950254678726196,0.043160490691661835,170,0.0027711721027598663,22.229961656906443,2.1417604953100775,75.66999474513926,138.7851996581197,0.17923548817634583,0.00882487278431654,-0.00040930815762982157,1,2,750.0
73.52297592997812,58.34339967073746,52.816069745296645,28.169014084507044,73256.08810483529,22769.07076173593,3.217350803263532,1.7715141773223877,0.03933900594711304,172,0.0027721323246179624,21.94854897153892,3.102788936372731,77.70827858081472,152.8274551342326,0.17400074005126953,0.008729537017643452,-0.0004038740985902522,1,2,760.0
73.09291308131102,59.810737021362215,54.09555808937956,33.80281690140845,142507.96475266662,15431.380132632423,9.234946163454813,1.7491018772125244,0.03656656667590141,174,0.0027997355929688912,22.09656206652707,3.156340956192059,77.6470588235294,156.6513237205009,0.1692461222410202,0.00918431207537651,-0.00043279937566114215,1,2,770.0
72.97376664056382,63.10008188782642,55.57517955967735,32.857142857142854,200034.2957475582,18678.714212013285,10.709211216417959,1.728104591369629,0.03443824499845505,108,0.003423034587753153,22.36848083217861,3.3224448125108927,77.12473572938688,156.06897408214303,0.1647447943687439,0.009961111471056938,-0.0004893755311653366,1,2,780.0
71.79832903955891,63.69798081434176,55.39310879033353,34.285714285714285,129040.5407602709,27766.778696274916,4.647299644361788,1.7083632946014404,0.03334086015820503,175,0.0027711568559919083,21.959021047390628,3.181325498124666,74.83803002370291,133.81097970163927,0.1597951352596283,0.010039431042969227,-0.0005164100929511841,1,2,790.0
71.34363852556481,63.139938851273534,58.98004214301609,37.68115942028986,78633.40642151903,34279.10417240088,2.2939166095486563,1.6895908117294312,0.03287005424499512,148,0.003049953454205779,21.74664500363358,3.1135004285570442,76.49803407601573,157.39207067616988,0.15657396614551544,0.010271149687469006,-0.0005211458212913426,1,2,800.0
70.59339374451915,58.62082093604122,61.70715606186772,39.705882352941174,81341.49205863997,32453.553269223907,2.5063971080102676,1.6710221767425537,0.03220270201563835,174,0.0028548877814720416,21.804705813095783,2.1878804549761015,74.53336878489763,137.30923055451095,0.15188974142074585,0.005782997235655785,-0.0002813349044534698,1,2,810.0
70.22390229717941,48.08252405473195,59.348200339634744,39.705882352941174,49330.83587443499,30109.785417095944,1.6383655742171308,1.652614712715149,0.030834747478365898,172,0.0029496862444766733,21.348141138175883,1.7565700366938013,72.29912490055688,114.59328846761021,0.1492123156785965,0.0045350585132837296,-0.00020185525223216297,1,2,820.0
70.44239183276616,49.15501176609425,60.68808134458458,38.23529411764706,41795.70103551064,25406.581455131287,1.6450737817412777,1.635208010673523,0.029905471950769424,120,0.003556615164299973,21.311909109413936,1.654603926730692,72.62411347517731,116.09859411395848,0.1468725949525833,0.0037079413887113333,-0.00015344830238706858,1,2,830.0
71.49283855749825,45.354250851589086,48.16570284438852,33.33333333333333,38881.65590947584,20071.00447462622,1.937205283304583,1.618213176727295,0.029081912711262703,108,0.0037301006140532315,21.149954286479804,0.9679568758489882,74.2319749216301,126.39147652551824,0.14463621377944946,0.004599285777658224,-0.0001817237387291449,1,2,840.0
72.70803779663869,47.57479080221798,48.428894902263075,36.61971830985916,25782.03037499216,21213.46160954671,1.2153617759107005,1.6015539169311523,0.028507821261882782,166,0.0032882474991212407,22.30525954335572,2.265270335702459,78.05702217529038,162.04387371678752,0.1418091356754303,0.00704622408375144,-0.00034832967504982916,1,2,850.0
73.0082085948817,52.73122323750087,47.919641462994456,35.2112676056338,24010.076463544556,30784.43128063956,0.7799421806646978,1.5850197076797485,0.028197839856147766,165,0.003319972211664373,22.22322735501519,2.465718718171679,75.55089192025184,153.59598462237585,0.13821206986904144,0.008023770526051521,-0.0004359648242965593,1,2,860.0
73.12295973884657,57.13150666948978,55.658022460502984,43.66197183098591,50181.627889416115,40377.331869489506,1.2428168372198727,1.5693413019180298,0.027224764227867126,167,0.003313577817585654,22.559561645352055,2.4442341582829408,77.26156258165665,174.06766990147807,0.13422399759292603,0.008476012386381626,-0.0004670677918834517,1,2,870.0
73.32864521448144,60.75149436499553,53.66772030147172,39.436619718309856,110916.731649286,51964.498725493664,2.1344713096379877,1.5545310974121094,0.025782829150557518,169,0.0033376139296582463,22.854295534552723,2.3274593527849423,81.40277414289453,197.45373338516342,0.1301029473543167,0.008331435732543468,-0.00045453252377177867,1,2,880.0
73.35354760460885,61.33787998507028,53.9843908753043,39.436619718309856,162713.4432151689,77982.00041663398,2.08655128549974,1.539921522140503,0.024466395378112793,159,0.00350593539732921,22.987708812014656,2.4876864082171086,81.50943396226415,196.52747104412654,0.1257898211479187,0.0074688163585960865,-0.0004019243374378148,1,2,890.0
72.62542620555286,62.53236668590803,58.74315294136596,40.0,156359.2928627195,75192.94627568364,2.0794409663035633,1.5258939266204834,0.02319434843957424,148,0.0035367579687209357,22.62094671313759,2.4572048029768196,80.56648308418568,209.23212921978342,0.12184395641088486,0.00554872490465641,-0.0003081458656088827,1,2,900.0
71.48936170212765,57.04948375374717,53.59454297753934,36.231884057971016,90583.12014664953,37549.79826633365,2.4123463861020107,1.5124105215072632,0.02243940532207489,159,0.0032919464232046393,22.083840269282465,1.786066223936964,77.52490823282643,195.0340847124743,0.11865569651126862,0.005617887247353792,-0.00031404443287371726,1,2,910.0
71.2934671904554,55.33343463844874,51.282862369305356,37.68115942028986,48011.95767601702,23293.876017095674,2.061140775402961,1.499847412109375,0.022211965173482895,155,0.0033119491168430875,22.019691160008716,1.9463815123261488,79.9789085156868,191.66863182618005,0.11573600023984909,0.005244063679128885,-0.0002908538159601758,1,2,920.0
71.14509728003097,48.35653700443168,47.06939504933708,34.78260869565217,43969.6716428072,28150.273786303922,1.5619624866384056,1.4874242544174194,0.021728383377194405,178,0.003053553360330183,21.813152476051837,1.9772210035249567,79.30980392156863,180.29366810614593,0.11276081949472427,0.005125623196363449,-0.0002841117382608372,1,2,930.0
70.09990082484701,46.09236731031329,44.30163714832227,30.88235294117647,55418.47229932655,30660.316717786423,1.8074983637457869,1.4751592874526978,0.02059359848499298,179,0.0030737262864352606,21.18679427350316,1.8322869421755865,76.61853504856917,172.90349671099872,0.1099092960357666,0.0048986803740262985,-0.00027442286562142813,1,2,940.0
69.54658354843421,48.13723863256916,44.94962828717996,34.32835820895522,50171.60896605814,27984.990526752597,1.7928042147484728,1.4635947942733765,0.01967127062380314,177,0.0030735226000769664,21.073753986031928,1.9240328623592373,78.61417322834646,186.9763542014592,0.1071481853723526,0.005029746796935797,-0.0002821976306957973,1,2,950.0
69.3288020390824,46.10920657564061,44.95403277174236,34.32835820895522,36159.17631317274,25338.92550227017,1.4270209014953363,1.452324390411377,0.018945954740047455,149,0.0033337908822136954,20.57766165355282,1.7883320339154176,77.26156258165665,191.46816827219317,0.10442633926868439,0.0046133315190672874,-0.0002598546389360049,1,2,960.0
70.18648583192056,61.54001949979213,50.29982135963827,36.76470588235294,39104.43946588026,27965.040603186917,1.398333012304795,1.4413437843322754,0.018851332366466522,161,0.003235898166894913,20.554786065542782,1.9503851568116737,78.51114023591087,184.2966674316018,0.10203215479850769,0.0045348601415753365,-0.00025461868659044934,1,2,970.0
69.71373586721192,59.179858777143494,53.95326108543116,38.23529411764706,72199.6844837582,37005.049576693316,1.9510765506238188,1.4302634000778198,0.01898067444562912,176,0.003091402053833008,20.266715336439017,1.250478115355549,76.06973058637084,167.5862336009959,0.09946341812610626,0.004079409409314394,-0.00023122008136240694,1,2,980.0
70.79170432615972,66.81535604692975,59.40405320022065,41.17647058823529,114016.97841811068,57643.271043440785,1.9779755096164802,1.4193410873413086,0.01918954774737358,156,0.0032328959434263166,20.56010563244915,1.566625391489026,78.5729275970619,188.51791762473871,0.09912697225809097,0.004893225617706776,-4.4475292524726884e-05,1,2,990.0
70.92540770047283,66.0124531951767,59.431149410559755,39.130434782608695,99909.1208352943,78369.42016513637,1.2748482842513125,1.408196210861206,0.019662071019411087,167,0.003041356442922569,20.719768097690373,1.5577882468385593,77.90710090763481,191.77107306035313,0.10077154636383057,0.007091901730746031,0.0002252688073614596,1,2,1000.0
70.79390305569603,66.2740233088875,60.00788669452322,40.57971014492754,102126.87806181626,87596.53284466981,1.1658780860985938,1.3966211080551147,0.020220274105668068,178,0.0029865765975693524,20.824841198988576,1.519619089187501,76.75960021041557,192.2145760773073,0.10315509140491486,0.008662684820592403,0.00039897897842805887,1,2,1010.0
71.18816436233323,69.25662357301054,66.58106009107414,46.3768115942029,116387.96568938802,70484.70493235176,1.651251371500984,1.384803056716919,0.020676972344517708,176,0.0029972859791346958,21.075991023626326,1.3633222047077156,78.593545001312,181.89896482557626,0.10569477081298828,0.009082024917006493,0.0004486814581331043,1,2,1020.0
70.88436686276403,61.38148460489263,59.75524366298998,47.82608695652174,61535.04833565817,45882.580959025734,1.3411418244019548,1.3728171586990356,0.021106958389282227,165,0.003136494665434866,20.876595067432635,1.4729255401506196,78.13953488372093,183.17928591171017,0.10871370881795883,0.008414464071393013,0.0003862904987935773,1,2,1030.0
69.8442199995109,68.54282021119995,57.37373401529971,43.28358208955223,22499.8759650842,44410.76327381741,0.5066311476422906,1.3604233264923096,0.021968495100736618,165,0.0032476673765880304,20.48085370224901,1.7233015644549807,77.56558237145856,185.46080286563048,0.11230459064245224,0.005255525466054678,0.00018696154584874012,1,2,1040.0
69.08742726670103,66.03222233647462,54.182517541858246,39.39393939393939,31627.44294257016,50358.82697030151,0.6280416928937215,1.3479118347167969,0.022000880911946297,164,0.0031684179131577653,20.068471316647827,1.3253366588310989,73.14285714285714,167.75430033739863,0.11429178714752197,0.0011802595108747482,4.624743922952745e-05,1,2,1050.0
69.52626710161157,64.15444322641255,55.526719425968,43.28358208955223,104777.93463796687,55664.92950188064,1.8822970867937048,1.3356660604476929,0.02145272307097912,155,0.0035530990169894312,20.27207729901796,1.381542766354188,71.50275373721479,140.28715285186198,0.11475686728954315,0.0010849421378225088,3.999235729160928e-05,1,2,1060.0
70.09990082484701,63.84502327149505,54.519619914139454,38.23529411764706,176873.02204399448,54001.54806369675,3.275332437421358,1.3236289024353027,0.02078813500702381,162,0.0038873083102777136,20.556576661777488,1.3792163955319745,71.22257053291536,122.71194080547941,0.11502594500780106,0.0011206126073375344,4.640068039995191e-05,1,2,1070.0
69.85994262710027,60.39763184249501,49.78073169911627,30.88235294117647,121065.11182634185,40734.72802394616,2.9720368270330164,1.31203031539917,0.019746562466025352,136,0.0044005535267017505,20.365572354393777,1.2962135778874118,70.27450980392156,93.4110613089831,0.11530788242816925,0.000897675403393805,1.8746636113425277e-05,1,2,1080.0
69.77920107871229,58.542288778987505,49.15248098066486,26.47058823529412,41100.32711704053,30596.37847404022,1.3433069260766428,1.3004261255264282,0.019164977595210075,160,0.004181874543428421,20.23743451106477,1.4200545744996835,69.92874109263657,112.44187410369025,0.11540813744068146,0.0008113978547044098,-6.8873192261720495e-06,1,2,1090.0
70.95115681233933,47.676150149458906,50.70777565033355,30.88235294117647,35442.781697864884,26000.233537687993,1.3631716671502077,1.2882823944091797,0.020903892815113068,156,0.00420924791922936,20.795211093522916,1.2933425499870461,73.08485329103887,129.8290764852478,0.11333583295345306,0.004787216894328594,-0.00018456494034513378,1,2,1100.0
70.50065683841774,43.59150396719561,47.7749199600677,27.941176470588236,58470.18184529186,26599.9629560524,2.1981301982222456,1.2759608030319214,0.022361280396580696,159,0.004346362397640567,20.472291115234917,1.4690883144938036,72.49082328264289,116.36587624070393,0.11100203543901443,0.006370191927999258,-0.00030997008721407024,1,2,1110.0
70.21879770298756,50.55271519329165,53.28072385219335,33.82352941176471,71736.39769568612,37775.41039230407,1.8990236492652606,1.2636306285858154,0.02276323363184929,146,0.004435774375652445,20.202109580206763,1.3492255124145511,72.35668789808916,128.47632428451539,0.10842476040124893,0.007025131024420261,-0.00036782483618316,1,2,1120.0
69.74561382397536,50.89668663894987,54.7528003636258,39.705882352941174,62110.553571074466,43534.964547671945,1.4266820753480058,1.2518424987792969,0.021915623918175697,109,0.0044606261783176,20.257091721801967,1.5018685864412977,72.33908948194662,132.70565814367174,0.10557879507541656,0.006888391450047493,-0.00035686693805808445,1,2,1130.0
69.54997077732321,61.413212445824,67.49420390047128,41.7910447761194,58047.96179281926,54424.52472536623,1.0665772845190178,1.2403743267059326,0.019496509805321693,171,0.0035315990447998048,20.236074456786685,1.5841380578512023,74.34850863422292,185.31894336294812,0.1040973886847496,0.0064986711367964745,-0.00015163074332054778,1,2,1140.0
70.85190986865886,76.841637532201,67.74977885390498,44.927536231884055,78180.39342282034,63279.76035280433,1.2354723372361138,1.2305467128753662,0.015254643745720387,100,0.004100075875869905,19.972191408818396,2.6768829031170736,75.82938388625593,188.93105353505248,0.10297872126102448,0.006724372506141663,0.0001279773983322648,1,2,1150.0
70.77787275613626,79.81721271388115,71.94039316036039,38.23529411764706,146117.94512971368,76373.37199066555,1.9132053662312096,1.222164511680603,0.012981820851564407,99,0.0040759390050714665,19.526628616817344,2.996238851685869,74.38743455497382,183.05414640991816,0.10271026194095612,0.006776677444577217,9.738823201393901e-05,1,2,1160.0
71.92995151602867,88.55699518000054,77.49184100755723,44.285714285714285,258310.98104080814,128676.54415100017,2.0074441907429823,1.2143205404281616,0.012399907223880291,94,0.003928789528467322,18.87866358776735,3.8735062553639885,76.5984251968504,187.50593923342007,0.10209638625383377,0.007027509622275829,1.3626148752291092e-06,1,2,1170.0
71.48414705310253,85.96605044264066,75.22774255896292,46.3768115942029,323830.8306402401,125877.21311956577,2.5725929468477036,1.20766019821167,0.011978469789028168,106,0.00399733489414431,19.212258843012616,4.176885484751634,80.41884816753927,202.10307686623048,0.10148710757493973,0.00733878742903471,-0.00010614365309010728,1,2,1180.0
